ext_rep,station_id,Year,line.station,Rpt_Line,Rpt_Sta,standard.haul.factor,volume.filtered,proportion.sorted,ID_mifish,ID_microscopy,larval_counts,bio_rep,1,2,3
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Danaphos oculatus,Danaphos oculatus,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Delphinidae,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,MISSING,Diaphus,0,2013_80_60_1,NA,NA,NA
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Diaphus theta,Diaphus theta,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Diogenichthys atlanticus,Diogenichthys atlanticus,0,2013_80_60_1,1519,NA,1724
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Diogenichthys laternatus,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,MISSING,Electrona risso,0,2013_80_60_1,NA,NA,NA
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Engraulidae,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Engraulis mordax,Engraulis mordax,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Eopsetta jordani,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Epinephelus analogus,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Genyonemus lineatus,Genyonemus lineatus,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Glyptocephalus zachirus,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Gonichthys tenuiculus,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Halichoeres californica,Halichoeres californica,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Hippoglossina stomata,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Hippoglossus stenolepis,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Hygophum,Hygophum reinhardtii,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Icelinus cavifrons,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Icelinus filamentosus,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Icelinus oculatus,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Ichthyococcus irregularis,Ichthyococcus irregularis,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Icichthys lockingtoni,Icichthys lockingtoni,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Idiacanthus antrostomus,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Lampanyctus,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Lampanyctus tenuiformis,MISSING,NA,2013_80_60_1,NA,NA,NA
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Lepidopsetta bilineata,Lepidopsetta bilineata,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,MISSING,Lestidiops,0,2013_80_60_1,NA,NA,NA
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,MISSING,Lestidiops ringens,0,2013_80_60_1,NA,NA,NA
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Leuresthes tenuis,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Leuroglossus stilbius,Leuroglossus stilbius,3,2013_80_60_1,7658,NA,8794
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Liparis mucosus,Liparis mucosus,0,2013_80_60_1,9,NA,30
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Lipolagus ochotensis,Lipolagus ochotensis,8,2013_80_60_1,27706,NA,29328
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Loweina rara,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Lyopsetta exilis,Lyopsetta exilis,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,MISSING,Macroramphosus gracilis,0,2013_80_60_1,NA,NA,NA
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,MISSING,Melamphaes,0,2013_80_60_1,NA,NA,NA
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Melamphaes lugubris,Melamphaes lugubris,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Melamphaes parvus,Melamphaes parvus,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Menticirrhus undulatus,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Merluccius productus,Merluccius productus,0,2013_80_60_1,791,NA,1020
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,MISSING,Microstoma,0,2013_80_60_1,NA,NA,NA
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Microstomus pacificus_clade,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Microstomus pacificus,Microstomus pacificus,0,2013_80_60_1,6607,NA,6923
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Mola mola,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Myctophidae,Myctophidae,1,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Myctophum nitidulum,Myctophum nitidulum,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Nannobrachium,Nannobrachium,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Nannobrachium regale,Nannobrachium regale,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Nannobrachium ritteri,Nannobrachium ritteri,0,2013_80_60_1,642,NA,646
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Nansenia candida,Nansenia candida,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,MISSING,Nansenia crassa,0,2013_80_60_1,NA,NA,NA
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,MISSING,Neoclinus stephensae,0,2013_80_60_1,NA,NA,NA
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Notolychnus valdiviae,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Notoscopelus resplendens,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,MISSING,Odontopyxis trispinosa,0,2013_80_60_1,NA,NA,NA
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Oncorhynchus keta,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Ophiodon elongatus,Ophiodon elongatus,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Opisthoproctidae,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Opostomias mitsuii,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Orthonopias triacis,Orthonopias triacis,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Oxylebius pictus,Oxylebius pictus,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Paralabrax clathratus,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Paralepididae,Paralepididae,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Paralichthys californicus,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Parophrys vetulus,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Parvilux ingens,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Peprilus simillimus,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Perciformes,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Pholis ornata,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,MISSING,Plectobranchus evides,0,2013_80_60_1,NA,NA,NA
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Pleuronectidae,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Pleuronichthys coenosus,Pleuronichthys coenosus,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Pleuronichthys decurrens,Pleuronichthys decurrens,1,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Pleuronichthys verticalis,Pleuronichthys verticalis,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Poromitra crassiceps,Poromitra crassiceps,0,2013_80_60_1,1152,NA,1229
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Protomyctophum crockeri,Protomyctophum crockeri,0,2013_80_60_1,219,NA,268
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Radulinus asprellus,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Rathbunella hypoplecta,Rathbunella,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Rhinogobiops nicholsii,Rhinogobiops nicholsii,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Ruscarius creaseri,Ruscarius creaseri,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,MISSING,Ruscarius meanyi,0,2013_80_60_1,NA,NA,NA
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Sardinops sagax,Sardinops sagax,0,2013_80_60_1,18269,NA,19797
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Scomber japonicus,Scomber japonicus,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Scopelogadus bispinosus,Scopelogadus mizolepis bispinosus,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,MISSING,Scopelosaurus,1,2013_80_60_1,NA,NA,NA
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Scorpaenichthys marmoratus,Scorpaenichthys marmoratus,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Sebastes,Sebastes,3,2013_80_60_1,24991,NA,26420
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Sebastolobus,Sebastolobus,0,2013_80_60_1,1742,NA,1952
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,MISSING,Sebastolobus altivelis,0,2013_80_60_1,NA,NA,NA
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Seriola dorsalis,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Spirinchus starksi,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Stenobrachius,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Stenobrachius leucopsarus,Stenobrachius leucopsarus,51,2013_80_60_1,56874,NA,57261
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Stenobrachius nannochir,MISSING,NA,2013_80_60_1,1328,NA,1418
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Sternoptyx,Sternoptyx,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Stichaeidae,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Stomias atriventer,Stomias atriventer,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Symbolophorus californiensis,Symbolophorus californiensis,0,2013_80_60_1,11,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Syngnathus leptorhynchus,MISSING,NA,2013_80_60_1,25,NA,13
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Tarletonbeania crenularis,Tarletonbeania crenularis,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Tetragonurus cuvieri,Tetragonurus cuvieri,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Thunnus,MISSING,NA,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Trachipterus altivelis,Trachipterus altivelis,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Trachurus symmetricus,Trachurus symmetricus,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Triphoturus mexicanus,Triphoturus mexicanus,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Vinciguerria sp.,Vinciguerria lucetia,0,2013_80_60_1,0,NA,0
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,MISSING,Xystreurys liolepis,0,2013_80_60_1,NA,NA,NA
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,MISSING,Zaniolepis frenata,0,2013_80_60_1,NA,NA,NA
1,2013_80_60,2013,80 60,80,60,4.67,465.9,0.5,Zaniolepis latipinnis,Zaniolepis latipinnis,0,2013_80_60_1,0,NA,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Acanthocybium solandri,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Actinopteri,Disintegrated fish larvae,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Agonidae,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Ammodytes personatus,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Anoplopoma fimbria,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Paralepididae,Arctozenus risso,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,MISSING,Argentina sialis,0,2013_86.7_50_1,NA,NA,NA
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Argentiniformes,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,MISSING,Argyropelecus,0,2013_86.7_50_1,NA,NA,NA
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Argyropelecus aculeatus,Argyropelecus,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Argyropelecus affinis,Argyropelecus affinis,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Argyropelecus lychnus,Argyropelecus lychnus,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Argyropelecus sladeni,Argyropelecus sladeni,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Aristostomias scintillans,Aristostomias scintillans,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Artedius corallinus,Artedius lateralis,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Artedius lateralis,Artedius lateralis,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Atherinomorus,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Atherinops affinis,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Bathyagonus,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Bathylagidae,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Bathylagoides wesethi,Bathylagoides wesethi,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Bathylagus pacificus,Bathylagus pacificus,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Benthalbella dentata,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Brosmophycis marginata,Brosmophycis marginata,0,2013_86.7_50_1,1088,1889,2271
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Cataetyx rubrirostris,Cataetyx rubrirostris,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Caulolatilus princeps,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Ceratoscopelus townsendi,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,MISSING,Chaenopsis alepidota,0,2013_86.7_50_1,NA,NA,NA
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Chauliodus macouni,Chauliodus macouni,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Cheilotrema saturnum,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Chiasmodontidae,Chiasmodon subniger,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,MISSING,Chilara taylori,0,2013_86.7_50_1,NA,NA,NA
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Chitonotus pugetensis,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Citharichthys,Citharichthys,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Citharichthys sordidus,Citharichthys sordidus,0,2013_86.7_50_1,16292,16392,34414
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Citharichthys stigmaeus,Citharichthys stigmaeus,0,2013_86.7_50_1,4059,5322,12953
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Citharichthys xanthostigma,Citharichthys,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Clupea pallasii,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,MISSING,Clupeiformes,0,2013_86.7_50_1,NA,NA,NA
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Cololabis saira,Cololabis saira,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Coryphaenoides yaquinae,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Cottidae,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,MISSING,Cyclothone,0,2013_86.7_50_1,NA,NA,NA
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Cyclothone atraria,Cyclothone signata,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Danaphos oculatus,Danaphos oculatus,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Delphinidae,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,MISSING,Diaphus,0,2013_86.7_50_1,NA,NA,NA
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Diaphus theta,Diaphus theta,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Diogenichthys atlanticus,Diogenichthys atlanticus,0,2013_86.7_50_1,54,38,152
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Diogenichthys laternatus,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,MISSING,Electrona risso,0,2013_86.7_50_1,NA,NA,NA
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Engraulidae,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Engraulis mordax,Engraulis mordax,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Eopsetta jordani,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Epinephelus analogus,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Genyonemus lineatus,Genyonemus lineatus,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Glyptocephalus zachirus,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Gonichthys tenuiculus,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Halichoeres californica,Halichoeres californica,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Hippoglossina stomata,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Hippoglossus stenolepis,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Hygophum,Hygophum reinhardtii,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Icelinus cavifrons,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Icelinus filamentosus,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Icelinus oculatus,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Ichthyococcus irregularis,Ichthyococcus irregularis,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Icichthys lockingtoni,Icichthys lockingtoni,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Idiacanthus antrostomus,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Lampanyctus,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Lampanyctus tenuiformis,MISSING,NA,2013_86.7_50_1,NA,NA,NA
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Lepidopsetta bilineata,Lepidopsetta bilineata,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,MISSING,Lestidiops,0,2013_86.7_50_1,NA,NA,NA
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,MISSING,Lestidiops ringens,0,2013_86.7_50_1,NA,NA,NA
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Leuresthes tenuis,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Leuroglossus stilbius,Leuroglossus stilbius,0,2013_86.7_50_1,2134,2483,4721
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Liparis mucosus,Liparis mucosus,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Lipolagus ochotensis,Lipolagus ochotensis,0,2013_86.7_50_1,3166,3035,6536
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Loweina rara,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Lyopsetta exilis,Lyopsetta exilis,0,2013_86.7_50_1,892,695,1646
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,MISSING,Macroramphosus gracilis,0,2013_86.7_50_1,NA,NA,NA
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,MISSING,Melamphaes,0,2013_86.7_50_1,NA,NA,NA
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Melamphaes lugubris,Melamphaes lugubris,0,2013_86.7_50_1,62,20,59
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Melamphaes parvus,Melamphaes parvus,0,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Menticirrhus undulatus,MISSING,NA,2013_86.7_50_1,0,0,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Merluccius productus,Merluccius productus,0,2013_86.7_50_1,707,761,1580
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,MISSING,Microstoma,0,2013_86.7_50_1,NA,NA,NA
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Microstomus pacificus_clade,MISSING,NA,2013_86.7_50_1,49,47,0
1,2013_86.7_50,2013,86.7 50,86.7,50,3.54,174,1,Microstomus pacificus,Microstomus pacificus,0,2013_86.7_50_1,0,0,0
